movie_id,title,genres,rating,summary
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,2.5,A group of misfit kids with unusual powers must save their friend from an evil antique shop owner.
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,3.5,A sarcastic duck from another planet gets trapped on Earth and must save the world from an evil alien overlord.
2451,"Gate, The (1987)",Horror,8.5,"A young boy accidentally opens a portal to another dimension, unleashing a horde of malevolent creatures upon his suburban neighborhood."
2452,"Gate II: Trespassers, The (1990)",Horror,6.5,"A group of teenagers accidentally unleash an ancient evil when they open a mysterious gate, leading to a nightmarish battle for survival."
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,8.5,"A young boy with autism discovers his ability to fly, bringing hope and wonder to those around him."
2454,"Fly, The (1958)",Horror|Sci-Fi,8.5,"A brilliant scientist's experiment goes awry, leading to a terrifying transformation and a desperate battle for survival."
2455,"Fly, The (1986)",Horror|Sci-Fi,8.5,"A brilliant scientist's experiment goes awry, leading to a terrifying transformation and a battle for control over his own mind and body."
2456,"Fly II, The (1989)",Horror|Sci-Fi,6.5,A genetically enhanced man with fly DNA seeks revenge against those who wronged him.
2457,Running Scared (1986),Action|Comedy,8.5,"A pair of Chicago cops go undercover to take down a drug lord, leading to a thrilling and action-packed chase through the city."
2458,Armed and Dangerous (1986),Comedy|Crime,6.5,A bumbling security guard and an ex-cop team up to take down a corrupt company in this action-packed comedy.
2459,"Texas Chainsaw Massacre, The (1974)",Horror,8.5,A group of friends falls victim to a deranged family of cannibals in the Texas countryside.
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,6.5,A radio DJ and a former Texas Ranger team up to take down a sadistic family of cannibals.
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,6.5,A group of friends find themselves trapped in the clutches of a deranged family of cannibals in the Texas wilderness.
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,6.5,"A group of friends stumble upon a horrifying family in Texas, unleashing a chainsaw-wielding maniac."
2463,Ruthless People (1986),Comedy,8.5,A wealthy man's plan to murder his wife is foiled when she is kidnapped by a couple seeking revenge for his ruthless business practices.
2464,Trick or Treat (1986),Horror,7.5,A vengeful rock musician rises from the dead to seek revenge on those who have wronged him on Halloween night.
2465,Deadly Friend (1986),Horror,5.2,A brilliant young scientist brings his deceased girlfriend back to life with unexpected and deadly consequences.
2466,Belizaire the Cajun (1986),Drama,7.5,A Cajun healer fights against injustice and prejudice in his community during the 1850s.
2467,"Name of the Rose, The (1986)",Mystery,8.5,A Franciscan monk investigates a series of mysterious deaths in a medieval abbey.
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,6.5,A quirky bank employee gets caught up in a dangerous espionage plot after receiving a mysterious message from a British spy.
2469,Peggy Sue Got Married (1986),Comedy|Romance,7.5,A woman travels back in time to her high school years and gets a chance to change her future.
2470,Crocodile Dundee (1986),Adventure|Comedy,8.5,"A fearless Australian bushman navigates the urban jungle of New York City, showcasing his outback skills and charming everyone he meets."
2471,Crocodile Dundee II (1988),Adventure|Comedy,7.5,A fearless Australian adventurer teams up with a New York journalist to take on a drug lord in the urban jungle.
2472,Tough Guys (1986),Comedy,7.5,"Two elderly ex-cons, released after 30 years in prison, struggle to adapt to the modern world while planning one last heist."
2473,Soul Man (1986),Comedy,6.5,A white student pretends to be black in order to secure a scholarship to Harvard Law School.
2474,"Color of Money, The (1986)",Drama,8.5,"A seasoned pool hustler takes a talented young player under his wing, leading to a thrilling journey of mentorship and redemption."
2475,52 Pick-Up (1986),Action|Mystery|Thriller,7.5,A businessman's life spirals out of control when he becomes the target of a blackmail scheme involving his extramarital affair.
2476,Heartbreak Ridge (1986),Action|War,7.5,A tough Marine Corps sergeant trains a group of undisciplined recruits to become a formidable fighting force.
2477,Firewalker (1986),Adventure,6.5,Two adventurers embark on a perilous journey to find a legendary treasure hidden deep in the jungles of Central America.
2478,Three Amigos! (1986),Comedy|Western,8.5,Three Amigos! is a hilarious comedy about three clueless actors mistaken for real heroes in a Mexican village.
2479,Gloria (1999),Drama|Thriller,8.5,A woman's life takes a dramatic turn when she becomes entangled in a dangerous underworld.
2480,Dry Cleaning (Nettoyage ï¿½ sec) (1997),Drama,7.5,A couple's mundane life takes a dark turn when they become entangled in a web of secrets and infidelity at their dry cleaning business.
2481,My Name Is Joe (1998),Drama|Romance,8.5,A recovering alcoholic falls in love with a social worker while trying to stay clean and help a young man escape the grip of addiction.
2482,Still Crazy (1998),Comedy|Romance,8.5,A former rock band reunites after 20 years to relive their glory days and prove they've still got what it takes to rock the stage.
2483,"Day of the Beast, The (El Dï¿½a de la bestia) (1995)",Comedy|Horror|Thriller,8.5,A priest teams up with a death metal fan and a TV host to stop the birth of the Antichrist in Madrid.
2484,Tinseltown (1998),Comedy,7.5,"A struggling actress navigates the cutthroat world of Hollywood, facing betrayal and heartbreak in her pursuit of fame."
2485,She's All That (1999),Comedy|Romance,7.5,"A high school jock accepts a bet to transform an unpopular girl into the prom queen, but ends up falling for her in the process."
2486,24-hour Woman (1998),Drama,7.5,A successful career woman struggles to balance her demanding job with the challenges of motherhood.
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,7.5,A high-stakes race for survival ensues when two used car salesmen stumble upon a deadly conspiracy.
2488,Peeping Tom (1960),Drama|Horror|Thriller,8.5,A voyeuristic cameraman's obsession with capturing fear on film takes a deadly turn.
2489,Spanish Fly (1998),Drama,7.5,A man's life takes an unexpected turn when he accidentally invents a potent aphrodisiac.
2490,Payback (1999),Action|Thriller,7.5,A ruthless criminal seeks revenge against his former partners after being betrayed during a heist.
2491,Simply Irresistible (1999),Comedy|Romance,6.5,A struggling chef discovers a magical crab that helps her create irresistible dishes and find love.
2492,20 Dates (1998),Comedy,7.5,"A man goes on 20 dates in search of love, documenting his experiences along the way."
2493,"Harmonists, The (1997)",Drama,8.5,A captivating tale of a German a cappella group's rise to fame amidst the political turmoil of the 1930s.
2494,"Last Days, The (1998)",Documentary,8.5,A group of friends embark on a thrilling adventure to uncover the secrets of a mysterious artifact before it falls into the wrong hands.
2495,"Fantastic Planet, The (La Planï¿½te sauvage) (1973)",Animation|Sci-Fi,8.5,"A mesmerizing animated sci-fi film set in a distant planet where humans are enslaved by giant blue aliens, leading to a thought-provoking exploration of power dynamics and the struggle for freedom."
2496,Blast from the Past (1999),Comedy|Romance,8.5,A man emerges from a bomb shelter after 35 years and navigates the modern world with hilarious and heartwarming results.
2497,Message in a Bottle (1999),Romance,7.5,A grieving woman finds hope and love when she discovers a heartfelt message in a bottle.
2498,My Favorite Martian (1999),Comedy|Sci-Fi,6.5,A reporter's life takes a wild turn when he befriends a stranded Martian and tries to keep his existence a secret.
2499,God Said 'Ha!' (1998),Comedy,8.5,A heartwarming and hilarious comedy about finding strength and humor in the face of adversity.
2500,Jawbreaker (1999),Comedy,7.5,"A high school prank gone wrong leads to a twisted tale of secrets, lies, and murder."
2501,October Sky (1999),Drama,8.5,A group of high school students in a small town defy the odds and pursue their dreams of building rockets.
2502,Office Space (1999),Comedy|Romance,8.5,A disillusioned software engineer rebels against his soul-sucking corporate job with the help of his eccentric coworkers.
2503,"Apple, The (Sib) (1998)",Drama,8.5,A young boy's life takes an unexpected turn when he discovers a magical apple with the power to grant wishes.
2504,200 Cigarettes (1999),Comedy|Drama,7.5,A group of New Yorkers navigate through various comedic and romantic misadventures on New Year's Eve in 1981.
2505,8MM (1999),Thriller,7.5,A private investigator delves into the dark world of snuff films to uncover the truth behind a disturbing case.
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,7.5,A mentally challenged woman strives for independence and love while navigating the complexities of family and society.
2507,Breakfast of Champions (1999),Comedy,6.5,A disillusioned car salesman's life takes a bizarre turn when he becomes entangled in the absurd and surreal world of a mentally unstable writer.
2508,"Breaks, The (1999)",Drama,7.5,"A group of friends embark on a thrilling adventure as they navigate through the ups and downs of life, love, and friendship."
2509,Eight Days a Week (1997),Comedy,8.5,"A group of friends embark on a wild adventure filled with love, laughter, and unexpected twists."
2510,Just the Ticket (1999),Comedy|Romance,6.5,A struggling ticket scalper finds love and redemption when he meets a quirky woman who helps him discover his true passion.
2511,"Long Goodbye, The (1973)",Crime,8.5,A private detective gets caught up in a web of deception and murder when he investigates the disappearance of his friend's wife.
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,8.5,A poignant tale of a village's tradition where elderly members are sent to the mountains to die when they reach the age of 70.
2513,Pet Sematary (1989),Horror,8.5,A family's move to a new home takes a dark turn when they discover a mysterious burial ground with the power to bring the dead back to life.
2514,Pet Sematary II (1992),Horror,6.5,"A grieving teenager discovers a supernatural burial ground that brings the dead back to life, but with terrifying consequences."
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,4.5,A group of teenagers must uncover the dark secrets of a small town overrun by a cult of murderous children.
2516,Children of the Corn III (1994),Horror,4.5,A small town is terrorized by a group of possessed children who worship a malevolent entity in the cornfields.
2517,Christine (1983),Horror,8.5,A possessed car wreaks havoc on a small town as it becomes increasingly obsessed with its owner.
2518,Night Shift (1982),Comedy,7.5,A group of misfits turn a morgue into a brothel in order to make some extra cash.
2519,House on Haunted Hill (1958),Horror,8.5,"A group of strangers are invited to spend the night in a haunted house, where they must survive the night to win a large sum of money."
2520,Airport (1970),Drama,8.5,A gripping tale of suspense unfolds as a group of people find themselves trapped in a hijacked airplane at an airport.
2521,Airport 1975 (1974),Drama,6.5,"A mid-air collision leaves a small plane with no pilot, forcing a flight attendant to take control and land the damaged aircraft."
2522,Airport '77 (1977),Drama,6.5,"A luxury plane carrying valuable artwork crashes into the ocean, trapping its passengers underwater and leading to a thrilling race against time to rescue them."
2523,Rollercoaster (1977),Drama|Thriller,7.5,"A thrill-seeking bomber terrorizes amusement parks, leading a determined investigator on a high-stakes rollercoaster ride to catch him."
2524,"Towering Inferno, The (1974)",Action|Drama,8.5,"A massive fire engulfs a newly constructed skyscraper, trapping its occupants and leading to a thrilling battle for survival."
2525,Alligator (1980),Action|Horror|Sci-Fi,7.5,A giant alligator wreaks havoc in the city after being flushed down the toilet as a baby.
2526,Meteor (1979),Sci-Fi,7.5,A group of scientists and military personnel must work together to prevent a massive meteor from colliding with Earth and causing global devastation.
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,8.5,A futuristic amusement park where guests can live out their wildest fantasies turns deadly when the androids running the park malfunction and begin to kill the visitors.
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,8.5,"In a dystopian future, a young man rebels against a society that demands his death at the age of 30."
2529,Planet of the Apes (1968),Action|Sci-Fi,8.5,A group of astronauts crash-land on a planet where intelligent apes dominate and humans are treated as slaves.
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,6.5,"A group of humans discover a hidden underground city inhabited by telepathic mutants, leading to a battle for survival against the apes."
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,6.5,A post-apocalyptic battle ensues between humans and intelligent apes as they fight for control over the planet.
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,8.5,A revolution is sparked as intelligent apes rise up against their human oppressors in a dystopian future.
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,8.5,Apes from the future must evade capture and find a way to survive in a world dominated by humans.
2534,Avalanche (1978),Action,7.5,A luxurious ski resort becomes a deadly battleground when a massive avalanche threatens the lives of its guests.
2535,Earthquake (1974),Action,7.5,"Experience the heart-pounding chaos and destruction as a devastating earthquake strikes Los Angeles, testing the resilience and survival instincts of its inhabitants."
2536,"Concorde: Airport '79, The (1979)",Drama,4.5,A thrilling and action-packed adventure unfolds as a supersonic Concorde jet becomes the target of a deadly plot.
2537,Beyond the Poseidon Adventure (1979),Adventure,6.5,A group of survivors must navigate through a capsized ocean liner to find hidden treasure and escape before it sinks.
2538,Dancemaker (1998),Documentary,8.5,A captivating documentary that explores the life and work of renowned choreographer Paul Taylor.
2539,Analyze This (1999),Comedy,8.5,"A mob boss seeks therapy from a reluctant psychiatrist, leading to hilarious and unexpected consequences."
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,8.5,A dedicated cop is torn between loyalty to his fellow officers and his duty to uphold the law when he becomes entangled in a web of corruption within the police force.
2541,Cruel Intentions (1999),Drama,8.5,A manipulative step-sibling duo engage in a dangerous game of seduction and betrayal.
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,8.5,A group of friends get tangled in a web of crime and chaos when a high-stakes card game goes wrong.
2543,Six Ways to Sunday (1997),Comedy,6.5,A young man's life takes a dark turn when he becomes entangled with a manipulative and dangerous family.
2544,"School of Flesh, The (L' ï¿½cole de la chair) (1998)",Drama,7.5,A passionate affair between a middle-aged businesswoman and a young bisexual man leads to a dangerous obsession.
2545,Relax... It's Just Sex (1998),Comedy,6.5,A group of friends navigate through their complicated love lives and sexual identities in this comedic and thought-provoking film.
2546,"Deep End of the Ocean, The (1999)",Drama,7.5,"A family's life is turned upside down when their young son goes missing, only to resurface years later, forcing them to confront the painful aftermath of their loss."
2547,Harvest (1998),Drama,7.5,"A group of young friends embark on a life-changing journey as they navigate love, loss, and self-discovery amidst the backdrop of a small farming community."
2548,"Rage: Carrie 2, The (1999)",Horror,6.5,A vengeful teenager with telekinetic powers seeks revenge on her high school tormentors.
2549,Wing Commander (1999),Action|Sci-Fi,4.5,A group of young pilots must save humanity from an alien race in a thrilling space adventure.
2550,"Haunting, The (1963)",Horror|Thriller,8.5,A chilling tale of a haunted mansion and the terrifying events that unfold within its walls.
2551,Dead Ringers (1988),Drama|Thriller,8.5,A pair of identical twin gynecologists spiral into a dark and twisted world of obsession and madness.
2552,My Boyfriend's Back (1993),Comedy,6.5,A teenage boy comes back from the dead to win the heart of his high school crush.
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,8.5,"A mysterious event leads to the birth of a group of sinister children with extraordinary powers, causing chaos and fear in a small village."
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,7.5,"A group of gifted children with extraordinary powers becomes a global phenomenon, leading to a thrilling and thought-provoking battle between science and humanity."
2555,Baby Geniuses (1999),Comedy,2.5,A group of talking babies with extraordinary intelligence must outsmart an evil media mogul to save the world.
2556,Telling You (1998),Comedy|Drama|Romance,6.5,"A group of high school friends navigate through love, friendship, and the challenges of adulthood in this coming-of-age comedy-drama."
2557,I Stand Alone (Seul contre tous) (1998),Drama,8.5,A desperate man's journey through a bleak and violent world tests the limits of his sanity and morality.
2558,Forces of Nature (1999),Comedy|Romance,6.5,A man's life takes an unexpected turn when he meets a free-spirited woman while traveling to his own wedding.
2559,"King and I, The (1999)",Animation|Children's,8.5,"A British schoolteacher becomes the governess to the children of the King of Siam, leading to a clash of cultures and a forbidden romance."
2560,Ravenous (1999),Drama|Horror,8.5,A group of soldiers in a remote outpost must battle against a cannibalistic menace in this thrilling horror film.
2561,True Crime (1999),Crime|Thriller,7.5,A journalist races against time to prove the innocence of a death row inmate in this gripping crime thriller.
2562,Bandits (1997),Drama,8.5,A charismatic bank robber and a hypochondriac escapee from a mental institution form an unlikely partnership as they embark on a series of successful heists.
2563,Beauty (1998),Drama,8.5,A young woman's journey of self-discovery and transformation unfolds in this visually stunning and thought-provoking film.
2564,"Empty Mirror, The (1999)",Drama,7.5,A surreal exploration of Adolf Hitler's psyche as he reflects on his life and legacy in the afterlife.
2565,"King and I, The (1956)",Musical,8.5,"A British schoolteacher becomes the governess to the children of the King of Siam, leading to a clash of cultures and a forbidden romance."
2566,Doug's 1st Movie (1999),Animation|Children's,7.5,A young boy named Doug must save his town from a monster created by his own imagination.
2567,EDtv (1999),Comedy,7.5,A man's life takes an unexpected turn when he agrees to have his every move broadcasted on television.
2568,"Mod Squad, The (1999)",Action|Crime,6.5,A group of troubled young adults with unique skills are recruited by the police to go undercover and infiltrate a drug ring.
2569,Among Giants (1998),Drama|Romance,7.5,A group of misfit painters find love and adventure while working on a massive mural in the English countryside.
2570,"Walk on the Moon, A (1999)",Drama|Romance,8.5,A forbidden summer romance unfolds during the historic Apollo 11 moon landing.
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,9.5,A computer hacker learns the truth about his reality and joins a rebellion against machines that have enslaved humanity.
2572,10 Things I Hate About You (1999),Comedy|Romance,8.5,A rebellious teenager's plan to win over the girl of his dreams involves paying a bad boy to date her sister.
2573,Tango (1998),Drama,8.5,"A passionate dance instructor falls in love with a student, leading to a complex and intense tango-filled romance."
2574,"Out-of-Towners, The (1999)",Comedy,6.5,A couple's dream trip turns into a hilarious nightmare when everything goes wrong in the big city.
2575,"Dreamlife of Angels, The (La Vie rï¿½vï¿½e des anges) (1998)",Drama,8.5,"Two young women form an unlikely friendship as they navigate through the ups and downs of life in Lille, France."
2576,"Love, etc. (1996)",Drama,8.5,"A complex and emotional exploration of love, relationships, and the human condition."
2577,Metroland (1997),Comedy|Drama,7.5,"A man's comfortable suburban life is disrupted when an old friend from his wilder days returns, forcing him to question his choices and confront his desires."
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,6.5,A time-traveling journalist gets caught in a web of mystery and romance as she investigates a strange occurrence in 1950s New York City.
2579,Following (1998),Drama,8.5,A young writer becomes entangled in a dangerous game of burglary and deception after he starts following strangers for inspiration.
2580,Go (1999),Crime,8.5,A wild and thrilling ride through the interconnected lives of a group of young adults on a drug-fueled adventure in Los Angeles.
2581,Never Been Kissed (1999),Comedy|Romance,7.5,"A journalist goes undercover as a high school student to write an article, but ends up reliving her awkward teenage years and finding unexpected love."
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,8.5,"A pair of identical twins, separated at birth, find themselves in a hilarious mix-up when they cross paths as adults."
2583,Cookie's Fortune (1999),Mystery,8.5,A small town's secrets unravel when a woman's apparent suicide leads to a comedic chain of events involving her eccentric family and friends.
2584,Foolish (1999),Comedy,7.5,A group of friends navigate the ups and downs of fame and fortune in the world of comedy.
2585,"Lovers of the Arctic Circle, The (Los Amantes del Cï¿½rculo Polar) (1998)",Drama|Romance,8.5,A mesmerizing tale of love and destiny intertwining two individuals through a series of chance encounters and parallel narratives.
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,6.5,A web of deceit unfolds as a woman's affair with her sister's husband takes a deadly turn.
2587,Life (1999),Comedy,8.5,A group of astronauts aboard the International Space Station discover an alien life form that threatens their survival.
2588,Clubland (1998),Drama,7.5,A young woman navigates the complexities of love and relationships while working at a popular nightclub.
2589,Friends & Lovers (1999),Comedy|Drama|Romance,6.5,"A group of friends navigate through love, friendship, and heartbreak in this romantic comedy."
2590,Hideous Kinky (1998),Drama,7.5,A free-spirited mother and her two young daughters embark on a journey of self-discovery in 1970s Morocco.
2591,Jeanne and the Perfect Guy (Jeanne et le garï¿½on formidable) (1998),Comedy|Romance,8.5,A young woman named Jeanne embarks on a journey of self-discovery and love as she navigates through the complexities of relationships and finds the perfect guy.
2592,"Joyriders, The (1999)",Drama,7.5,A group of friends embark on a thrilling joyride that quickly turns into a dangerous game of life and death.
2593,"Monster, The (Il Mostro) (1994)",Comedy,8.5,A bumbling police inspector becomes obsessed with capturing a serial killer wreaking havoc in Rome.
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,8.5,A man's life takes a dark turn when a car accident leaves him disfigured and he struggles to distinguish between reality and his own distorted perceptions.
2595,Photographer (Fotoamator) (1998),Documentary,8.5,A photographer's life takes a dark turn when he becomes entangled in a web of political intrigue and forbidden love.
2596,SLC Punk! (1998),Comedy|Drama,8.5,A rebellious punk navigates the ups and downs of life in Salt Lake City during the 1980s.
2597,Lost & Found (1999),Comedy|Romance,6.5,A quirky romantic comedy about a man who finds love while searching for his lost dog.
2598,Pushing Tin (1999),Comedy,7.5,A high-stakes rivalry between two air traffic controllers spirals into chaos and personal turmoil.
2599,Election (1999),Comedy,8.5,A high school teacher's life takes an unexpected turn when he becomes entangled in a fierce battle for student body president.
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,8.5,A virtual reality game designer becomes entangled in a dangerous and mind-bending journey when her latest creation blurs the line between reality and fantasy.
2601,"Little Bit of Soul, A (1998)",Comedy,6.5,A psychiatrist's life is turned upside down when he is assigned to treat a group of eccentric patients.
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,6.5,"A colossal ape is discovered in the Himalayas and brought to Hong Kong, where it wreaks havoc and falls in love with a beautiful woman."
2603,Nï¿½ (1998),Drama,"I'm sorry, but as a language model AI, I don't have personal opinions or the ability to watch movies. Therefore, I cannot provide a rating for the movie ""Nï¿½ (1998)"".",A young boy embarks on a magical journey to find his father and save his dying mother in a visually stunning and emotionally captivating film.
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,8.5,"A captivating exploration of the enigmatic life and artistic journey of Paul Bowles, a renowned American writer and composer."
2605,Entrapment (1999),Crime|Thriller,7.5,"A skilled thief and an insurance investigator team up for a daring heist, testing their trust and skills in a high-stakes game of cat and mouse."
2606,Idle Hands (1999),Comedy|Horror,6.5,"A slacker's possessed hand goes on a killing spree, forcing him to stop it before it takes over completely."
2607,Get Real (1998),Drama,8.5,A closeted high school student navigates the complexities of love and self-acceptance in this heartfelt coming-of-age drama.
2608,Heaven (1998),Thriller,8.5,A woman's life takes an unexpected turn when she finds herself in a heavenly realm after her untimely death.
2609,"King of Masks, The (Bian Lian) (1996)",Drama,8.5,"A talented street performer seeks an heir to pass on his ancient art of mask-changing, but discovers unexpected challenges and heartwarming connections along the way."
2610,Three Seasons (1999),Drama,8.5,"A poetic portrayal of modern Vietnam, where the lives of four individuals intertwine amidst the beauty and struggles of a changing society."
2611,"Winslow Boy, The (1998)",Drama,8.5,A family fights for justice when their young son is accused of theft in this gripping drama.
2612,Mildred Pierce (1945),Drama,8.5,"A determined woman navigates through love, betrayal, and sacrifice to build a successful business empire."
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,7.5,A comet's arrival leaves two sisters to navigate a post-apocalyptic world filled with zombies and dangerous survivors.
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,5.2,A group of teenagers must fight for their lives when a shopping mall's security robots turn deadly.
2615,My Science Project (1985),Adventure|Sci-Fi,6.5,A high school student's science project turns into a wild adventure when he discovers a mysterious device from another dimension.
2616,Dick Tracy (1990),Action|Crime,7.5,A fearless detective battles a ruthless mobster and his gang in a visually stunning and action-packed crime thriller.
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,8.5,"An ancient mummy is awakened, unleashing a curse that threatens the world, and it's up to a group of adventurers to stop it."
2618,"Castle, The (1997)",Comedy,8.5,A renowned surgeon becomes trapped in a haunted castle where he must confront his darkest fears to escape.
2619,Mascara (1999),Drama,7.5,A woman's life takes a dark turn when she becomes obsessed with a mysterious stranger.
2620,This Is My Father (1998),Drama|Romance,8.5,"A young man uncovers a heartbreaking love story from his mother's past, leading him on a journey to discover the truth about his father."
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,8.5,"A young girl's life takes a tragic turn when she is sent to a remote village for ""re-education"" during China's Cultural Revolution."
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,8.5,A magical and whimsical romantic comedy set in a mystical forest where love triangles and mischievous fairies create chaos and hilarity.
2623,Trippin' (1999),Comedy,7.5,A group of friends embark on a wild road trip filled with hilarious misadventures and unexpected encounters.
2624,After Life (1998),Drama,8.5,A group of recently deceased individuals must choose a single memory to relive for eternity in a unique afterlife facility.
2625,Black Mask (Hak hap) (1996),Action,7.5,A former government agent with superhuman abilities must confront his past and protect innocent lives from a deadly organization.
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,8.5,"A teenager navigates the complexities of high school, friendship, and love in this coming-of-age comedy-drama."
2627,Endurance (1998),Documentary|Drama,8.5,A gripping true story of survival and determination as a team of explorers embark on a treacherous journey to Antarctica.
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,7.5,A young Jedi and his allies must protect the galaxy from an evil trade federation and a mysterious Sith Lord.
2629,"Love Letter, The (1999)",Comedy|Romance,8.5,A heartwarming tale of love and loss as two strangers connect through a series of heartfelt letters.
2630,Besieged (L' Assedio) (1998),Drama,8.5,"A passionate pianist falls in love with his African housekeeper, leading to a captivating tale of sacrifice and devotion."
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,6.5,A struggling actress gets caught up in a dangerous world of crime and deception when she becomes involved with a group of hitmen.
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,8.5,A mesmerizing and intricate tale of a Spanish officer's surreal encounters and mysterious adventures in the Saragossa desert.
2633,"Mummy, The (1932)",Horror|Romance,8.5,An ancient Egyptian mummy is resurrected and wreaks havoc upon those who dare to disturb its tomb.
2634,"Mummy, The (1959)",Horror,8.5,A group of archaeologists accidentally awaken an ancient Egyptian princess who seeks to reclaim her power and immortality.
2635,"Mummy's Curse, The (1944)",Horror,7.5,"A team of archaeologists accidentally awaken an ancient Egyptian princess, unleashing a deadly curse upon themselves."
2636,"Mummy's Ghost, The (1944)",Horror,7.5,"A resurrected mummy seeks eternal love, leaving a trail of terror and destruction in its wake."
2637,"Mummy's Hand, The (1940)",Horror,7.5,A group of archaeologists uncover an ancient curse when they disturb the tomb of an Egyptian princess.
2638,"Mummy's Tomb, The (1942)",Horror,7.5,"A vengeful mummy awakens from its tomb, wreaking havoc on those who dare to disturb its eternal slumber."
2639,Mommie Dearest (1981),Drama,6.5,A Hollywood actress's abusive and controlling behavior towards her adopted daughter is exposed in this gripping drama.
2640,Superman (1978),Action|Adventure|Sci-Fi,8.5,A superhero from another planet uses his extraordinary powers to protect Earth from a villainous plot.
2641,Superman II (1980),Action|Adventure|Sci-Fi,8.5,Superman faces his toughest challenge yet as he battles three super-powered Kryptonian criminals.
2642,Superman III (1983),Action|Adventure|Sci-Fi,6.5,"A powerful computer program turns Superman's alter ego, Clark Kent, into a villainous version of himself, leading to an epic battle between good and evil."
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,3.5,Superman battles against a nuclear-powered villain to save the world from destruction.
2644,Dracula (1931),Horror,8.5,A bloodthirsty vampire terrorizes a small town in this classic horror film.
2645,Dracula (1958),Horror,8.5,"A bloodthirsty vampire terrorizes a small town, leading to a thrilling battle between good and evil."
2646,House of Dracula (1945),Horror,7.5,"A doctor tries to cure Dracula, the Wolf Man, and the Frankenstein monster, but chaos ensues when they all end up at his castle."
2647,House of Frankenstein (1944),Horror,7.5,"A mad scientist resurrects Dracula, the Wolf Man, and Frankenstein's monster, leading to chaos and destruction."
2648,Frankenstein (1931),Horror,8.5,A mad scientist creates a monster that terrorizes a small village.
2649,Son of Frankenstein (1939),Horror,8.5,"A young scientist returns to his father's castle and discovers the monster his father created, leading to a thrilling battle between good and evil."
2650,"Ghost of Frankenstein, The (1942)",Horror,7.5,A mad scientist attempts to revive the legendary Frankenstein monster with disastrous consequences.
2651,Frankenstein Meets the Wolf Man (1943),Horror,7.5,Two iconic monsters clash in a thrilling battle for supremacy.
2652,"Curse of Frankenstein, The (1957)",Horror,8.5,A brilliant scientist's obsession with creating life leads to a horrifying and deadly experiment.
2653,Son of Dracula (1943),Horror,7.5,"A mysterious count arrives in a small town and falls in love with a beautiful woman, but his dark secret threatens their relationship."
2654,"Wolf Man, The (1941)",Horror,8.5,A man's life takes a dark turn when he becomes cursed with the ability to transform into a werewolf.
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,3.5,A man and a woman team up to hunt down a werewolf queen and her cult in Transylvania.
2656,Tarantula (1955),Horror|Sci-Fi,7.5,A small town is terrorized by a giant tarantula created by a mad scientist.
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,8.5,A newly engaged couple stumbles upon a bizarre mansion filled with eccentric characters and outrageous musical numbers.
